Cement,Blast Furnace Slag,Fly Ash,Water,Superplasticizer,Coarse Aggregate ,Concrete compressive strength
236.0 ,157.0 ,0.0 ,192.0 ,0.0 ,972.6 ,20.42 
173.0 ,116.0 ,0.0 ,192.0 ,0.0 ,946.8 ,6.94 
212.0 ,141.3 ,0.0 ,203.5 ,0.0 ,973.4 ,15.03 
236.0 ,157.0 ,0.0 ,192.0 ,0.0 ,972.6 ,13.57 
183.9 ,122.6 ,0.0 ,203.5 ,0.0 ,959.2 ,32.53 
166.8 ,250.2 ,0.0 ,203.5 ,0.0 ,975.6 ,15.75 
102.0 ,153.0 ,0.0 ,192.0 ,0.0 ,887.0 ,7.68 
288.0 ,192.0 ,0.0 ,192.0 ,0.0 ,932.0 ,38.80 
212.0 ,141.3 ,0.0 ,203.5 ,0.0 ,973.4 ,33.00 
102.0 ,153.0 ,0.0 ,192.0 ,0.0 ,887.0 ,17.28 
173.0 ,116.0 ,0.0 ,192.0 ,0.0 ,946.8 ,24.28 
183.9 ,122.6 ,0.0 ,203.5 ,0.0 ,959.2 ,24.05 
133.0 ,200.0 ,0.0 ,192.0 ,0.0 ,927.4 ,36.59 
192.0 ,288.0 ,0.0 ,192.0 ,0.0 ,929.8 ,50.73 
133.0 ,200.0 ,0.0 ,192.0 ,0.0 ,927.4 ,13.66 
305.3 ,203.5 ,0.0 ,203.5 ,0.0 ,965.4 ,14.14 
236.0 ,157.0 ,0.0 ,192.0 ,0.0 ,972.6 ,47.78 
108.3 ,162.4 ,0.0 ,203.5 ,0.0 ,938.2 ,2.33 
157.0 ,236.0 ,0.0 ,192.0 ,0.0 ,935.4 ,16.89 
288.0 ,192.0 ,0.0 ,192.0 ,0.0 ,932.0 ,23.52 
212.0 ,141.3 ,0.0 ,203.5 ,0.0 ,973.4 ,6.81 
212.0 ,141.3 ,0.0 ,203.5 ,0.0 ,973.4 ,39.70 
153.0 ,102.0 ,0.0 ,192.0 ,0.0 ,888.0 ,17.96 
236.0 ,157.0 ,0.0 ,192.0 ,0.0 ,972.6 ,32.88 
116.0 ,173.0 ,0.0 ,192.0 ,0.0 ,909.8 ,22.35 
183.9 ,122.6 ,0.0 ,203.5 ,0.0 ,959.2 ,10.79 
108.3 ,162.4 ,0.0 ,203.5 ,0.0 ,938.2 ,7.72 
203.5 ,305.3 ,0.0 ,203.5 ,0.0 ,963.4 ,41.68 
203.5 ,305.3 ,0.0 ,203.5 ,0.0 ,963.4 ,9.56 
133.0 ,200.0 ,0.0 ,192.0 ,0.0 ,927.4 ,6.88 
288.0 ,192.0 ,0.0 ,192.0 ,0.0 ,932.0 ,50.53 
200.0 ,133.0 ,0.0 ,192.0 ,0.0 ,965.4 ,17.17 
200.0 ,133.0 ,0.0 ,192.0 ,0.0 ,965.4 ,30.44 
250.2 ,166.8 ,0.0 ,203.5 ,0.0 ,977.6 ,9.73 
122.6 ,183.9 ,0.0 ,203.5 ,0.0 ,958.2 ,3.32 
153.0 ,102.0 ,0.0 ,192.0 ,0.0 ,888.0 ,26.32 
200.0 ,133.0 ,0.0 ,192.0 ,0.0 ,965.4 ,43.25 
116.0 ,173.0 ,0.0 ,192.0 ,0.0 ,909.8 ,6.28 
173.0 ,116.0 ,0.0 ,192.0 ,0.0 ,946.8 ,32.10 
250.2 ,166.8 ,0.0 ,203.5 ,0.0 ,977.6 ,36.96 
305.3 ,203.5 ,0.0 ,203.5 ,0.0 ,965.4 ,54.60 
192.0 ,288.0 ,0.0 ,192.0 ,0.0 ,929.8 ,21.48 
157.0 ,236.0 ,0.0 ,192.0 ,0.0 ,935.4 ,9.69 
153.0 ,102.0 ,0.0 ,192.0 ,0.0 ,888.0 ,8.37 
141.3 ,212.0 ,0.0 ,203.5 ,0.0 ,971.8 ,39.66 
116.0 ,173.0 ,0.0 ,192.0 ,0.0 ,909.8 ,10.09 
141.3 ,212.0 ,0.0 ,203.5 ,0.0 ,971.8 ,4.83 
122.6 ,183.9 ,0.0 ,203.5 ,0.0 ,958.2 ,10.35 
166.8 ,250.2 ,0.0 ,203.5 ,0.0 ,975.6 ,43.57 
203.5 ,305.3 ,0.0 ,203.5 ,0.0 ,963.4 ,51.86 
310.0 ,0.0 ,0.0 ,192.0 ,0.0 ,1012.0 ,11.85 
310.0 ,0.0 ,0.0 ,192.0 ,0.0 ,1012.0 ,17.24 
310.0 ,0.0 ,0.0 ,192.0 ,0.0 ,1012.0 ,27.83 
310.0 ,0.0 ,0.0 ,192.0 ,0.0 ,1012.0 ,35.76 
310.0 ,0.0 ,0.0 ,192.0 ,0.0 ,1012.0 ,38.70 
331.0 ,0.0 ,0.0 ,192.0 ,0.0 ,1025.0 ,14.31 
331.0 ,0.0 ,0.0 ,192.0 ,0.0 ,1025.0 ,17.44 
331.0 ,0.0 ,0.0 ,192.0 ,0.0 ,1025.0 ,31.74 
331.0 ,0.0 ,0.0 ,192.0 ,0.0 ,1025.0 ,37.91 
331.0 ,0.0 ,0.0 ,192.0 ,0.0 ,1025.0 ,39.38 
349.0 ,0.0 ,0.0 ,192.0 ,0.0 ,1056.0 ,15.87 
349.0 ,0.0 ,0.0 ,192.0 ,0.0 ,1056.0 ,9.01 
349.0 ,0.0 ,0.0 ,192.0 ,0.0 ,1056.0 ,33.61 
349.0 ,0.0 ,0.0 ,192.0 ,0.0 ,1056.0 ,40.66 
349.0 ,0.0 ,0.0 ,192.0 ,0.0 ,1056.0 ,40.86 
238.0 ,0.0 ,0.0 ,186.0 ,0.0 ,1119.0 ,12.05 
238.0 ,0.0 ,0.0 ,186.0 ,0.0 ,1119.0 ,17.54 
296.0 ,0.0 ,0.0 ,186.0 ,0.0 ,1090.0 ,18.91 
296.0 ,0.0 ,0.0 ,186.0 ,0.0 ,1090.0 ,25.18 
297.0 ,0.0 ,0.0 ,186.0 ,0.0 ,1040.0 ,30.96 
480.0 ,0.0 ,0.0 ,192.0 ,0.0 ,936.0 ,43.89 
480.0 ,0.0 ,0.0 ,192.0 ,0.0 ,936.0 ,54.28 
397.0 ,0.0 ,0.0 ,186.0 ,0.0 ,1040.0 ,36.94 
281.0 ,0.0 ,0.0 ,186.0 ,0.0 ,1104.0 ,14.50 
281.0 ,0.0 ,0.0 ,185.0 ,0.0 ,1104.0 ,22.44 
500.0 ,0.0 ,0.0 ,200.0 ,0.0 ,1125.0 ,12.64 
500.0 ,0.0 ,0.0 ,200.0 ,0.0 ,1125.0 ,26.06 
500.0 ,0.0 ,0.0 ,200.0 ,0.0 ,1125.0 ,33.21 
500.0 ,0.0 ,0.0 ,200.0 ,0.0 ,1125.0 ,36.94 
500.0 ,0.0 ,0.0 ,200.0 ,0.0 ,1125.0 ,44.09 
540.0 ,0.0 ,0.0 ,173.0 ,0.0 ,1125.0 ,52.61 
540.0 ,0.0 ,0.0 ,173.0 ,0.0 ,1125.0 ,59.76 
540.0 ,0.0 ,0.0 ,173.0 ,0.0 ,1125.0 ,67.31 
540.0 ,0.0 ,0.0 ,173.0 ,0.0 ,1125.0 ,69.66 
540.0 ,0.0 ,0.0 ,173.0 ,0.0 ,1125.0 ,71.62 
540.0 ,0.0 ,0.0 ,173.0 ,0.0 ,1125.0 ,74.17 
350.0 ,0.0 ,0.0 ,203.0 ,0.0 ,974.0 ,18.13 
350.0 ,0.0 ,0.0 ,203.0 ,0.0 ,974.0 ,22.53 
350.0 ,0.0 ,0.0 ,203.0 ,0.0 ,974.0 ,27.34 
350.0 ,0.0 ,0.0 ,203.0 ,0.0 ,974.0 ,29.98 
350.0 ,0.0 ,0.0 ,203.0 ,0.0 ,974.0 ,31.35 
350.0 ,0.0 ,0.0 ,203.0 ,0.0 ,974.0 ,32.72 
385.0 ,0.0 ,0.0 ,186.0 ,0.0 ,966.0 ,6.27 
385.0 ,0.0 ,0.0 ,186.0 ,0.0 ,966.0 ,14.70 
385.0 ,0.0 ,0.0 ,186.0 ,0.0 ,966.0 ,23.22 
385.0 ,0.0 ,0.0 ,186.0 ,0.0 ,966.0 ,27.92 
385.0 ,0.0 ,0.0 ,186.0 ,0.0 ,966.0 ,31.35 
331.0 ,0.0 ,0.0 ,192.0 ,0.0 ,978.0 ,39.00 
331.0 ,0.0 ,0.0 ,192.0 ,0.0 ,978.0 ,41.24 
349.0 ,0.0 ,0.0 ,192.0 ,0.0 ,1047.0 ,14.99 
331.0 ,0.0 ,0.0 ,192.0 ,0.0 ,978.0 ,13.52 
382.0 ,0.0 ,0.0 ,186.0 ,0.0 ,1047.0 ,24.00 
382.0 ,0.0 ,0.0 ,186.0 ,0.0 ,1047.0 ,37.42 
382.0 ,0.0 ,0.0 ,186.0 ,0.0 ,1111.0 ,11.47 
281.0 ,0.0 ,0.0 ,186.0 ,0.0 ,1104.0 ,22.44 
339.0 ,0.0 ,0.0 ,185.0 ,0.0 ,1069.0 ,21.16 
339.0 ,0.0 ,0.0 ,185.0 ,0.0 ,1069.0 ,31.84 
295.0 ,0.0 ,0.0 ,185.0 ,0.0 ,1069.0 ,14.80 
295.0 ,0.0 ,0.0 ,185.0 ,0.0 ,1069.0 ,25.18 
238.0 ,0.0 ,0.0 ,185.0 ,0.0 ,1118.0 ,17.54 
296.0 ,0.0 ,0.0 ,192.0 ,0.0 ,1085.0 ,14.20 
296.0 ,0.0 ,0.0 ,192.0 ,0.0 ,1085.0 ,21.65 
296.0 ,0.0 ,0.0 ,192.0 ,0.0 ,1085.0 ,29.39 
331.0 ,0.0 ,0.0 ,192.0 ,0.0 ,879.0 ,13.52 
331.0 ,0.0 ,0.0 ,192.0 ,0.0 ,978.0 ,16.26 
331.0 ,0.0 ,0.0 ,192.0 ,0.0 ,978.0 ,31.45 
331.0 ,0.0 ,0.0 ,192.0 ,0.0 ,978.0 ,37.23 
349.0 ,0.0 ,0.0 ,192.0 ,0.0 ,1047.0 ,18.13 
349.0 ,0.0 ,0.0 ,192.0 ,0.0 ,1047.0 ,32.72 
349.0 ,0.0 ,0.0 ,192.0 ,0.0 ,1047.0 ,39.49 
349.0 ,0.0 ,0.0 ,192.0 ,0.0 ,1047.0 ,41.05 
349.0 ,0.0 ,0.0 ,192.0 ,0.0 ,1047.0 ,42.13 
302.0 ,0.0 ,0.0 ,203.0 ,0.0 ,974.0 ,18.13 
302.0 ,0.0 ,0.0 ,203.0 ,0.0 ,974.0 ,26.74 
525.0 ,0.0 ,0.0 ,189.0 ,0.0 ,1125.0 ,61.92 
500.0 ,0.0 ,0.0 ,200.0 ,0.0 ,1125.0 ,47.22 
500.0 ,0.0 ,0.0 ,200.0 ,0.0 ,1125.0 ,51.04 
500.0 ,0.0 ,0.0 ,200.0 ,0.0 ,1125.0 ,55.16 
540.0 ,0.0 ,0.0 ,173.0 ,0.0 ,1125.0 ,41.64 
252.0 ,0.0 ,0.0 ,185.0 ,0.0 ,1111.0 ,13.71 
252.0 ,0.0 ,0.0 ,185.0 ,0.0 ,1111.0 ,19.69 
339.0 ,0.0 ,0.0 ,185.0 ,0.0 ,1060.0 ,31.65 
393.0 ,0.0 ,0.0 ,192.0 ,0.0 ,940.0 ,19.11 
393.0 ,0.0 ,0.0 ,192.0 ,0.0 ,940.0 ,39.58 
393.0 ,0.0 ,0.0 ,192.0 ,0.0 ,940.0 ,48.79 
382.0 ,0.0 ,0.0 ,185.0 ,0.0 ,1047.0 ,24.00 
382.0 ,0.0 ,0.0 ,185.0 ,0.0 ,1047.0 ,37.42 
252.0 ,0.0 ,0.0 ,186.0 ,0.0 ,1111.0 ,11.47 
252.0 ,0.0 ,0.0 ,185.0 ,0.0 ,1111.0 ,19.69 
310.0 ,0.0 ,0.0 ,192.0 ,0.0 ,970.0 ,14.99 
310.0 ,0.0 ,0.0 ,192.0 ,0.0 ,970.0 ,27.92 
310.0 ,0.0 ,0.0 ,192.0 ,0.0 ,970.0 ,34.68 
310.0 ,0.0 ,0.0 ,192.0 ,0.0 ,970.0 ,37.33 
310.0 ,0.0 ,0.0 ,192.0 ,0.0 ,970.0 ,38.11 
525.0 ,0.0 ,0.0 ,189.0 ,0.0 ,1125.0 ,33.80 
525.0 ,0.0 ,0.0 ,189.0 ,0.0 ,1125.0 ,42.42 
525.0 ,0.0 ,0.0 ,189.0 ,0.0 ,1125.0 ,48.40 
525.0 ,0.0 ,0.0 ,189.0 ,0.0 ,1125.0 ,55.94 
525.0 ,0.0 ,0.0 ,189.0 ,0.0 ,1125.0 ,58.78 
525.0 ,0.0 ,0.0 ,189.0 ,0.0 ,1125.0 ,67.11 
322.0 ,0.0 ,0.0 ,203.0 ,0.0 ,974.0 ,20.77 
322.0 ,0.0 ,0.0 ,203.0 ,0.0 ,974.0 ,25.18 
322.0 ,0.0 ,0.0 ,203.0 ,0.0 ,974.0 ,29.59 
302.0 ,0.0 ,0.0 ,203.0 ,0.0 ,974.0 ,21.75 
397.0 ,0.0 ,0.0 ,185.0 ,0.0 ,1040.0 ,39.09 
480.0 ,0.0 ,0.0 ,192.0 ,0.0 ,936.0 ,24.39 
522.0 ,0.0 ,0.0 ,146.0 ,0.0 ,896.0 ,50.51 
522.0 ,0.0 ,0.0 ,146.0 ,0.0 ,896.0 ,74.99 
273.0 ,105.0 ,82.0 ,210.0 ,9.0 ,904.0 ,37.17 
162.0 ,190.0 ,148.0 ,179.0 ,19.0 ,838.0 ,33.76 
154.0 ,144.0 ,112.0 ,220.0 ,10.0 ,923.0 ,16.50 
147.0 ,115.0 ,89.0 ,202.0 ,9.0 ,860.0 ,19.99 
152.0 ,178.0 ,139.0 ,168.0 ,18.0 ,944.0 ,36.35 
310.0 ,143.0 ,111.0 ,168.0 ,22.0 ,914.0 ,33.69 
144.0 ,0.0 ,175.0 ,158.0 ,18.0 ,943.0 ,15.42 
304.0 ,140.0 ,0.0 ,214.0 ,6.0 ,895.0 ,33.42 
374.0 ,0.0 ,0.0 ,190.0 ,7.0 ,1013.0 ,39.05 
159.0 ,149.0 ,116.0 ,175.0 ,15.0 ,953.0 ,27.68 
153.0 ,239.0 ,0.0 ,200.0 ,6.0 ,1002.0 ,26.86 
310.0 ,143.0 ,0.0 ,168.0 ,10.0 ,914.0 ,45.30 
305.0 ,0.0 ,100.0 ,196.0 ,10.0 ,959.0 ,30.12 
151.0 ,0.0 ,184.0 ,167.0 ,12.0 ,991.0 ,15.57 
142.0 ,167.0 ,130.0 ,174.0 ,11.0 ,883.0 ,44.61 
298.0 ,137.0 ,107.0 ,201.0 ,6.0 ,878.0 ,53.52 
321.0 ,164.0 ,0.0 ,190.0 ,5.0 ,870.0 ,57.21 
366.0 ,187.0 ,0.0 ,191.0 ,7.0 ,824.0 ,65.91 
280.0 ,129.0 ,100.0 ,172.0 ,9.0 ,825.0 ,52.82 
252.0 ,97.0 ,76.0 ,194.0 ,8.0 ,835.0 ,33.40 
165.0 ,0.0 ,150.0 ,182.0 ,12.0 ,1023.0 ,18.03 
156.0 ,243.0 ,0.0 ,180.0 ,11.0 ,1022.0 ,37.36 
160.0 ,188.0 ,146.0 ,203.0 ,11.0 ,829.0 ,32.84 
298.0 ,0.0 ,107.0 ,186.0 ,6.0 ,879.0 ,42.64 
318.0 ,0.0 ,126.0 ,210.0 ,6.0 ,861.0 ,40.06 
287.0 ,121.0 ,94.0 ,188.0 ,9.0 ,904.0 ,41.94 
326.0 ,166.0 ,0.0 ,174.0 ,9.0 ,882.0 ,61.23 
356.0 ,0.0 ,142.0 ,193.0 ,11.0 ,801.0 ,40.87 
132.0 ,207.0 ,161.0 ,179.0 ,5.0 ,867.0 ,33.30 
322.0 ,149.0 ,0.0 ,186.0 ,8.0 ,951.0 ,52.42 
164.0 ,0.0 ,200.0 ,181.0 ,13.0 ,849.0 ,15.09 
314.0 ,0.0 ,113.0 ,170.0 ,10.0 ,925.0 ,38.46 
321.0 ,0.0 ,128.0 ,182.0 ,11.0 ,870.0 ,37.26 
140.0 ,164.0 ,128.0 ,237.0 ,6.0 ,869.0 ,35.23 
288.0 ,121.0 ,0.0 ,177.0 ,7.0 ,908.0 ,42.13 
298.0 ,0.0 ,107.0 ,210.0 ,11.0 ,880.0 ,31.87 
265.0 ,111.0 ,86.0 ,195.0 ,6.0 ,833.0 ,41.54 
160.0 ,250.0 ,0.0 ,168.0 ,12.0 ,1049.0 ,39.45 
166.0 ,260.0 ,0.0 ,183.0 ,13.0 ,859.0 ,37.91 
276.0 ,116.0 ,90.0 ,180.0 ,9.0 ,870.0 ,44.28 
322.0 ,0.0 ,116.0 ,196.0 ,10.0 ,818.0 ,31.18 
149.0 ,139.0 ,109.0 ,193.0 ,6.0 ,892.0 ,23.69 
159.0 ,187.0 ,0.0 ,176.0 ,11.0 ,990.0 ,32.76 
261.0 ,100.0 ,78.0 ,201.0 ,9.0 ,864.0 ,32.40 
237.0 ,92.0 ,71.0 ,247.0 ,6.0 ,853.0 ,28.63 
313.0 ,0.0 ,113.0 ,178.0 ,8.0 ,1002.0 ,36.80 
155.0 ,183.0 ,0.0 ,193.0 ,9.0 ,1047.0 ,18.28 
146.0 ,230.0 ,0.0 ,202.0 ,3.0 ,827.0 ,33.06 
296.0 ,0.0 ,107.0 ,221.0 ,11.0 ,819.0 ,31.42 
133.0 ,210.0 ,0.0 ,196.0 ,3.0 ,949.0 ,31.03 
313.0 ,145.0 ,0.0 ,178.0 ,8.0 ,867.0 ,44.39 
152.0 ,0.0 ,112.0 ,184.0 ,8.0 ,992.0 ,12.18 
153.0 ,145.0 ,113.0 ,178.0 ,8.0 ,1002.0 ,25.56 
140.0 ,133.0 ,103.0 ,200.0 ,7.0 ,916.0 ,36.44 
149.0 ,236.0 ,0.0 ,176.0 ,13.0 ,847.0 ,32.96 
300.0 ,0.0 ,120.0 ,212.0 ,10.0 ,878.0 ,23.84 
153.0 ,145.0 ,113.0 ,178.0 ,8.0 ,867.0 ,26.23 
148.0 ,0.0 ,137.0 ,158.0 ,16.0 ,1002.0 ,17.95 
326.0 ,0.0 ,138.0 ,199.0 ,11.0 ,801.0 ,40.68 
153.0 ,145.0 ,0.0 ,178.0 ,8.0 ,1000.0 ,19.01 
262.0 ,111.0 ,86.0 ,195.0 ,5.0 ,895.0 ,33.72 
158.0 ,0.0 ,195.0 ,220.0 ,11.0 ,898.0 ,8.54 
151.0 ,0.0 ,185.0 ,167.0 ,16.0 ,1074.0 ,13.46 
273.0 ,0.0 ,90.0 ,199.0 ,11.0 ,931.0 ,32.24 
149.0 ,118.0 ,92.0 ,183.0 ,7.0 ,953.0 ,23.52 
143.0 ,169.0 ,143.0 ,191.0 ,8.0 ,967.0 ,29.72 
260.0 ,101.0 ,78.0 ,171.0 ,10.0 ,936.0 ,49.77 
313.0 ,161.0 ,0.0 ,178.0 ,10.0 ,917.0 ,52.44 
284.0 ,120.0 ,0.0 ,168.0 ,7.0 ,970.0 ,40.93 
336.0 ,0.0 ,0.0 ,182.0 ,3.0 ,986.0 ,44.86 
145.0 ,0.0 ,134.0 ,181.0 ,11.0 ,979.0 ,13.20 
150.0 ,237.0 ,0.0 ,174.0 ,12.0 ,1069.0 ,37.43 
144.0 ,170.0 ,133.0 ,192.0 ,8.0 ,814.0 ,29.87 
331.0 ,170.0 ,0.0 ,195.0 ,8.0 ,811.0 ,56.61 
155.0 ,0.0 ,143.0 ,193.0 ,9.0 ,1047.0 ,12.46 
155.0 ,183.0 ,0.0 ,193.0 ,9.0 ,877.0 ,23.79 
135.0 ,0.0 ,166.0 ,180.0 ,10.0 ,961.0 ,13.29 
266.0 ,112.0 ,87.0 ,178.0 ,10.0 ,910.0 ,39.42 
314.0 ,145.0 ,113.0 ,179.0 ,8.0 ,869.0 ,46.23 
313.0 ,145.0 ,0.0 ,127.0 ,8.0 ,1000.0 ,44.52 
146.0 ,173.0 ,0.0 ,182.0 ,3.0 ,986.0 ,23.74 
144.0 ,136.0 ,106.0 ,178.0 ,7.0 ,941.0 ,26.14 
148.0 ,0.0 ,182.0 ,181.0 ,15.0 ,839.0 ,15.52 
277.0 ,117.0 ,91.0 ,191.0 ,7.0 ,946.0 ,43.57 
298.0 ,0.0 ,107.0 ,164.0 ,13.0 ,953.0 ,35.86 
313.0 ,145.0 ,0.0 ,178.0 ,8.0 ,1002.0 ,41.05 
155.0 ,184.0 ,143.0 ,194.0 ,9.0 ,880.0 ,28.99 
289.0 ,134.0 ,0.0 ,195.0 ,6.0 ,924.0 ,46.24 
148.0 ,175.0 ,0.0 ,171.0 ,2.0 ,1000.0 ,26.92 
145.0 ,0.0 ,179.0 ,202.0 ,8.0 ,824.0 ,10.54 
313.0 ,0.0 ,0.0 ,178.0 ,8.0 ,1000.0 ,25.10 
136.0 ,162.0 ,126.0 ,172.0 ,10.0 ,923.0 ,29.07 
155.0 ,0.0 ,143.0 ,193.0 ,9.0 ,877.0 ,9.74 
255.0 ,99.0 ,77.0 ,189.0 ,6.0 ,919.0 ,33.80 
162.0 ,207.0 ,172.0 ,216.0 ,10.0 ,822.0 ,39.84 
136.0 ,196.0 ,98.0 ,199.0 ,6.0 ,847.0 ,26.97 
164.0 ,163.0 ,128.0 ,197.0 ,8.0 ,961.0 ,27.23 
162.0 ,214.0 ,164.0 ,202.0 ,10.0 ,820.0 ,30.65 
157.0 ,214.0 ,152.0 ,200.0 ,9.0 ,819.0 ,33.05 
149.0 ,153.0 ,194.0 ,192.0 ,8.0 ,935.0 ,24.58 
135.0 ,105.0 ,193.0 ,196.0 ,6.0 ,965.0 ,21.91 
159.0 ,209.0 ,161.0 ,201.0 ,7.0 ,848.0 ,30.88 
144.0 ,15.0 ,195.0 ,176.0 ,6.0 ,1021.0 ,15.34 
154.0 ,174.0 ,185.0 ,228.0 ,7.0 ,845.0 ,24.34 
167.0 ,187.0 ,195.0 ,185.0 ,7.0 ,898.0 ,23.89 
184.0 ,86.0 ,190.0 ,213.0 ,6.0 ,923.0 ,22.93 
156.0 ,178.0 ,187.0 ,221.0 ,7.0 ,854.0 ,29.41 
236.9 ,91.7 ,71.5 ,246.9 ,6.0 ,852.9 ,28.63 
313.3 ,0.0 ,113.0 ,178.5 ,8.0 ,1001.9 ,36.80 
154.8 ,183.4 ,0.0 ,193.3 ,9.1 ,1047.4 ,18.29 
145.9 ,230.5 ,0.0 ,202.5 ,3.4 ,827.0 ,32.72 
296.0 ,0.0 ,106.7 ,221.4 ,10.5 ,819.2 ,31.42 
133.1 ,210.2 ,0.0 ,195.7 ,3.1 ,949.4 ,28.94 
313.3 ,145.0 ,0.0 ,178.5 ,8.0 ,867.2 ,40.93 
151.6 ,0.0 ,111.9 ,184.4 ,7.9 ,992.0 ,12.18 
153.1 ,145.0 ,113.0 ,178.5 ,8.0 ,1001.9 ,25.56 
139.9 ,132.6 ,103.3 ,200.3 ,7.4 ,916.0 ,36.44 
149.5 ,236.0 ,0.0 ,175.8 ,12.6 ,846.8 ,32.96 
299.8 ,0.0 ,119.8 ,211.5 ,9.9 ,878.2 ,23.84 
153.1 ,145.0 ,113.0 ,178.5 ,8.0 ,867.2 ,26.23 
148.1 ,0.0 ,136.6 ,158.1 ,16.1 ,1001.8 ,17.96 
326.5 ,0.0 ,137.9 ,199.0 ,10.8 ,801.1 ,38.63 
152.7 ,144.7 ,0.0 ,178.1 ,8.0 ,999.7 ,19.01 
261.9 ,110.5 ,86.1 ,195.4 ,5.0 ,895.2 ,33.72 
158.4 ,0.0 ,194.9 ,219.7 ,11.0 ,897.7 ,8.54 
150.7 ,0.0 ,185.3 ,166.7 ,15.6 ,1074.5 ,13.46 
272.6 ,0.0 ,89.6 ,198.7 ,10.6 ,931.3 ,32.25 
149.0 ,117.6 ,91.7 ,182.9 ,7.1 ,953.4 ,23.52 
143.0 ,169.4 ,142.7 ,190.7 ,8.4 ,967.4 ,29.73 
259.9 ,100.6 ,78.4 ,170.6 ,10.4 ,935.7 ,49.77 
312.9 ,160.5 ,0.0 ,177.6 ,9.6 ,916.6 ,52.45 
284.0 ,119.7 ,0.0 ,168.3 ,7.2 ,970.4 ,40.93 
336.5 ,0.0 ,0.0 ,181.9 ,3.4 ,985.8 ,44.87 
144.8 ,0.0 ,133.6 ,180.8 ,11.1 ,979.5 ,13.20 
150.0 ,236.8 ,0.0 ,173.8 ,11.9 ,1069.3 ,37.43 
143.7 ,170.2 ,132.6 ,191.6 ,8.5 ,814.1 ,29.87 
330.5 ,169.6 ,0.0 ,194.9 ,8.1 ,811.0 ,56.62 
154.8 ,0.0 ,142.8 ,193.3 ,9.1 ,1047.4 ,12.46 
154.8 ,183.4 ,0.0 ,193.3 ,9.1 ,877.2 ,23.79 
134.7 ,0.0 ,165.7 ,180.2 ,10.0 ,961.0 ,13.29 
266.2 ,112.3 ,87.5 ,177.9 ,10.4 ,909.7 ,39.42 
314.0 ,145.3 ,113.2 ,178.9 ,8.0 ,869.1 ,46.23 
312.7 ,144.7 ,0.0 ,127.3 ,8.0 ,999.7 ,44.52 
145.7 ,172.6 ,0.0 ,181.9 ,3.4 ,985.8 ,23.74 
143.8 ,136.3 ,106.2 ,178.1 ,7.5 ,941.5 ,26.15 
148.1 ,0.0 ,182.1 ,181.4 ,15.0 ,838.9 ,15.53 
277.0 ,116.8 ,91.0 ,190.6 ,7.0 ,946.5 ,43.58 
298.1 ,0.0 ,107.5 ,163.6 ,12.8 ,953.2 ,35.87 
313.3 ,145.0 ,0.0 ,178.5 ,8.0 ,1001.9 ,41.05 
155.2 ,183.9 ,143.2 ,193.8 ,9.2 ,879.6 ,28.99 
289.0 ,133.7 ,0.0 ,194.9 ,5.5 ,924.1 ,46.25 
147.8 ,175.1 ,0.0 ,171.2 ,2.2 ,1000.0 ,26.92 
145.4 ,0.0 ,178.9 ,201.7 ,7.8 ,824.0 ,10.54 
312.7 ,0.0 ,0.0 ,178.1 ,8.0 ,999.7 ,25.10 
136.4 ,161.6 ,125.8 ,171.6 ,10.4 ,922.6 ,29.07 
154.8 ,0.0 ,142.8 ,193.3 ,9.1 ,877.2 ,9.74 
255.3 ,98.8 ,77.0 ,188.6 ,6.5 ,919.0 ,33.80 
272.8 ,105.1 ,81.8 ,209.7 ,9.0 ,904.0 ,37.17 
162.0 ,190.1 ,148.1 ,178.8 ,18.8 ,838.1 ,33.76 
153.6 ,144.2 ,112.3 ,220.1 ,10.1 ,923.2 ,16.50 
146.5 ,114.6 ,89.3 ,201.9 ,8.8 ,860.0 ,19.99 
151.8 ,178.1 ,138.7 ,167.5 ,18.3 ,944.0 ,36.35 
309.9 ,142.8 ,111.2 ,167.8 ,22.1 ,913.9 ,38.22 
143.6 ,0.0 ,174.9 ,158.4 ,17.9 ,942.7 ,15.42 
303.6 ,139.9 ,0.0 ,213.5 ,6.2 ,895.5 ,33.42 
374.3 ,0.0 ,0.0 ,190.2 ,6.7 ,1013.2 ,39.06 
158.6 ,148.9 ,116.0 ,175.1 ,15.0 ,953.3 ,27.68 
152.6 ,238.7 ,0.0 ,200.0 ,6.3 ,1001.8 ,26.86 
310.0 ,142.8 ,0.0 ,167.9 ,10.0 ,914.3 ,45.30 
304.8 ,0.0 ,99.6 ,196.0 ,9.8 ,959.4 ,30.12 
150.9 ,0.0 ,183.9 ,166.6 ,11.6 ,991.2 ,15.57 
141.9 ,166.6 ,129.7 ,173.5 ,10.9 ,882.6 ,44.61 
297.8 ,137.2 ,106.9 ,201.3 ,6.0 ,878.4 ,53.52 
321.3 ,164.2 ,0.0 ,190.5 ,4.6 ,870.0 ,57.22 
366.0 ,187.0 ,0.0 ,191.3 ,6.6 ,824.3 ,65.91 
279.8 ,128.9 ,100.4 ,172.4 ,9.5 ,825.1 ,52.83 
252.1 ,97.1 ,75.6 ,193.8 ,8.3 ,835.5 ,33.40 
164.6 ,0.0 ,150.4 ,181.6 ,11.7 ,1023.3 ,18.03 
155.6 ,243.5 ,0.0 ,180.3 ,10.7 ,1022.0 ,37.36 
